,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
65573,2670,2470318,0.0,2.0,Stratigraphy,TransCover,38827245
65575,2670,2470318,10.0,16.0,Stratigraphy,TransCover,38827247
65576,2670,2470318,16.0,18.0,Stratigraphy,Fortescue,38827248
65579,2670,2470318,39.0,56.0,Stratigraphy,Fortescue,38827251
65580,2670,2470318,56.0,64.0,Stratigraphy,Fortescue,38827252
65582,2670,2470318,73.0,77.0,Stratigraphy,Basement,38827254
67503,2670,2470318,64.0,73.0,Stratigraphy,Basement,38827253
68314,2670,2470318,18.0,24.0,Stratigraphy,Fortescue,38827249
69932,2670,2470318,2.0,10.0,Stratigraphy,TD3,38827246
69934,2670,2470318,24.0,39.0,Stratigraphy,Fortescue,38827250
74541,2670,2470318,0.0,2.0,Stratigraphy,TransCover,38827245
74543,2670,2470318,10.0,16.0,Stratigraphy,TransCover,38827247
74544,2670,2470318,16.0,18.0,Stratigraphy,Fortescue,38827248
74547,2670,2470318,39.0,56.0,Stratigraphy,Fortescue,38827251
74548,2670,2470318,56.0,64.0,Stratigraphy,Fortescue,38827252
74550,2670,2470318,73.0,77.0,Stratigraphy,Basement,38827254
76471,2670,2470318,64.0,73.0,Stratigraphy,Basement,38827253
77282,2670,2470318,18.0,24.0,Stratigraphy,Fortescue,38827249
78900,2670,2470318,2.0,10.0,Stratigraphy,TD3,38827246
78902,2670,2470318,24.0,39.0,Stratigraphy,Fortescue,38827250
