,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
65199,2670,2470142,0.0,1.0,Stratigraphy,TransCover,38816391
65200,2670,2470142,1.0,6.0,Stratigraphy,TransCover,38816392
67309,2670,2470142,37.0,38.0,Stratigraphy,Fortescue,38816398
69747,2670,2470142,35.0,37.0,Stratigraphy,Fortescue,38816397
70798,2670,2470142,6.0,11.0,Stratigraphy,TransCover,38816393
71397,2670,2470142,26.0,35.0,Stratigraphy,Fortescue,38816396
72018,2670,2470142,13.0,26.0,Stratigraphy,TransCover,38816395
72019,2670,2470142,38.0,39.0,Stratigraphy,Basement,38816399
72780,2670,2470142,11.0,13.0,Stratigraphy,TransCover,38816394
74167,2670,2470142,0.0,1.0,Stratigraphy,TransCover,38816391
74168,2670,2470142,1.0,6.0,Stratigraphy,TransCover,38816392
76277,2670,2470142,37.0,38.0,Stratigraphy,Fortescue,38816398
78715,2670,2470142,35.0,37.0,Stratigraphy,Fortescue,38816397
79766,2670,2470142,6.0,11.0,Stratigraphy,TransCover,38816393
80365,2670,2470142,26.0,35.0,Stratigraphy,Fortescue,38816396
80986,2670,2470142,13.0,26.0,Stratigraphy,TransCover,38816395
80987,2670,2470142,38.0,39.0,Stratigraphy,Basement,38816399
81748,2670,2470142,11.0,13.0,Stratigraphy,TransCover,38816394
