,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
16772,592,2181763,60.32,65.9,Stratigraphy,Mt Newman,34497840
17690,592,2181763,67.1,72.22,Stratigraphy,Mt Newman,34497842
17724,592,2181763,82.05,83.45,Stratigraphy,Mt Newman,34497848
17737,592,2181763,86.1,88.95,Stratigraphy,Mt Newman,34497850
17740,592,2181763,73.52,75.4,Stratigraphy,Mt Newman,34497844
17748,592,2181763,75.4,76.5,Stratigraphy,Mt Newman,34497845
17752,592,2181763,76.5,78.1,Stratigraphy,Mt Newman,34497846
17773,592,2181763,48.78,50.74,Stratigraphy,Mt Newman,34497836
17781,592,2181763,50.74,51.9,Stratigraphy,Mt Newman,34497837
17785,592,2181763,51.9,53.74,Stratigraphy,Mt Newman,34497838
17801,592,2181763,46.5,47.7,Stratigraphy,Mt Newman,34497834
21836,592,2181763,43.8,46.5,Stratigraphy,TransCover,34497833
21838,592,2181763,47.7,48.78,Stratigraphy,Mt Newman,34497835
21843,592,2181763,53.74,60.32,Stratigraphy,Mt Newman,34497839
21844,592,2181763,65.9,67.1,Stratigraphy,Mt Newman,34497841
21846,592,2181763,72.22,73.52,Stratigraphy,Mt Newman,34497843
21850,592,2181763,78.1,82.05,Stratigraphy,Mt Newman,34497847
21851,592,2181763,83.45,86.1,Stratigraphy,Mt Newman,34497849
21853,592,2181763,88.95,90.0,Stratigraphy,Mt Newman,34497851
46669,592,2181763,60.32,65.9,Stratigraphy,Mt Newman,34497840
47587,592,2181763,67.1,72.22,Stratigraphy,Mt Newman,34497842
47621,592,2181763,82.05,83.45,Stratigraphy,Mt Newman,34497848
47634,592,2181763,86.1,88.95,Stratigraphy,Mt Newman,34497850
47637,592,2181763,73.52,75.4,Stratigraphy,Mt Newman,34497844
47645,592,2181763,75.4,76.5,Stratigraphy,Mt Newman,34497845
47649,592,2181763,76.5,78.1,Stratigraphy,Mt Newman,34497846
47670,592,2181763,48.78,50.74,Stratigraphy,Mt Newman,34497836
47678,592,2181763,50.74,51.9,Stratigraphy,Mt Newman,34497837
47682,592,2181763,51.9,53.74,Stratigraphy,Mt Newman,34497838
47698,592,2181763,46.5,47.7,Stratigraphy,Mt Newman,34497834
51733,592,2181763,43.8,46.5,Stratigraphy,TransCover,34497833
51735,592,2181763,47.7,48.78,Stratigraphy,Mt Newman,34497835
51740,592,2181763,53.74,60.32,Stratigraphy,Mt Newman,34497839
51741,592,2181763,65.9,67.1,Stratigraphy,Mt Newman,34497841
51743,592,2181763,72.22,73.52,Stratigraphy,Mt Newman,34497843
51747,592,2181763,78.1,82.05,Stratigraphy,Mt Newman,34497847
51748,592,2181763,83.45,86.1,Stratigraphy,Mt Newman,34497849
51750,592,2181763,88.95,90.0,Stratigraphy,Mt Newman,34497851
