,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
14414,592,2182227,154.0,156.0,Stratigraphy,Mt Newman,34528994
14415,592,2182227,152.0,154.0,Stratigraphy,Mt Newman,34528993
14417,592,2182227,148.0,150.0,Stratigraphy,Mt Newman,34528991
14418,592,2182227,146.0,148.0,Stratigraphy,Mt Newman,34528990
14419,592,2182227,144.0,146.0,Stratigraphy,Mt Newman,34528989
14421,592,2182227,140.0,142.0,Stratigraphy,Mt Newman,34528987
14422,592,2182227,138.0,140.0,Stratigraphy,Mt Newman,34528986
14423,592,2182227,136.0,138.0,Stratigraphy,Mt Newman,34528985
14425,592,2182227,132.0,134.0,Stratigraphy,Mt Newman,34528983
14426,592,2182227,130.0,132.0,Stratigraphy,Mt Newman,34528982
14427,592,2182227,128.0,130.0,Stratigraphy,Mt Newman,34528981
14428,592,2182227,126.0,128.0,Stratigraphy,Mt Newman,34528980
14429,592,2182227,124.0,126.0,Stratigraphy,Mt Newman,34528979
14430,592,2182227,122.0,124.0,Stratigraphy,Mt Newman,34528978
14431,592,2182227,120.0,122.0,Stratigraphy,Mt Newman,34528977
14433,592,2182227,116.0,118.0,Stratigraphy,Mt Newman,34528975
14434,592,2182227,114.0,116.0,Stratigraphy,Mt Newman,34528974
14435,592,2182227,112.0,114.0,Stratigraphy,Mt Newman,34528973
14437,592,2182227,108.0,110.0,Stratigraphy,Mt Newman,34528971
14438,592,2182227,106.0,108.0,Stratigraphy,Mt Newman,34528970
14439,592,2182227,104.0,106.0,Stratigraphy,Mt Newman,34528969
14441,592,2182227,100.0,102.0,Stratigraphy,Mt Newman,34528967
14442,592,2182227,98.0,100.0,Stratigraphy,Mt Newman,34528966
14443,592,2182227,96.0,98.0,Stratigraphy,Mt Newman,34528965
14444,592,2182227,94.0,96.0,Stratigraphy,Mt Newman,34528964
14445,592,2182227,92.0,94.0,Stratigraphy,Mt Newman,34528963
14446,592,2182227,90.0,92.0,Stratigraphy,Mt Newman,34528962
14447,592,2182227,88.0,90.0,Stratigraphy,Mt Newman,34528961
14449,592,2182227,84.0,86.0,Stratigraphy,Mt Newman,34528959
14450,592,2182227,82.0,84.0,Stratigraphy,TransCover,34528958
14451,592,2182227,80.0,82.0,Stratigraphy,TransCover,34528957
14453,592,2182227,76.0,78.0,Stratigraphy,TransCover,34528955
14454,592,2182227,74.0,76.0,Stratigraphy,TransCover,34528954
14455,592,2182227,72.0,74.0,Stratigraphy,TransCover,34528953
14457,592,2182227,68.0,70.0,Stratigraphy,TransCover,34528951
14458,592,2182227,66.0,68.0,Stratigraphy,TransCover,34528950
14459,592,2182227,64.0,66.0,Stratigraphy,TransCover,34528949
14460,592,2182227,62.0,64.0,Stratigraphy,TransCover,34528948
14461,592,2182227,60.0,62.0,Stratigraphy,TransCover,34528947
14462,592,2182227,58.0,60.0,Stratigraphy,TransCover,34528946
14463,592,2182227,56.0,58.0,Stratigraphy,TransCover,34528945
14465,592,2182227,52.0,54.0,Stratigraphy,TransCover,34528943
14466,592,2182227,50.0,52.0,Stratigraphy,TransCover,34528942
