,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
24779,592,2182166,0.0,2.0,Stratigraphy,TransCover,34524469
24780,592,2182166,2.0,4.0,Stratigraphy,TransCover,34524470
24785,592,2182166,4.0,6.0,Stratigraphy,TransCover,34524471
24787,592,2182166,6.0,8.0,Stratigraphy,TransCover,34524472
24789,592,2182166,8.0,10.0,Stratigraphy,TransCover,34524473
24790,592,2182166,10.0,12.0,Stratigraphy,TransCover,34524474
24792,592,2182166,12.0,14.0,Stratigraphy,TransCover,34524475
24794,592,2182166,14.0,16.0,Stratigraphy,TransCover,34524476
24796,592,2182166,16.0,18.0,Stratigraphy,TransCover,34524477
24797,592,2182166,18.0,20.0,Stratigraphy,TransCover,34524478
24800,592,2182166,20.0,22.0,Stratigraphy,TransCover,34524479
24802,592,2182166,22.0,24.0,Stratigraphy,TransCover,34524480
24804,592,2182166,24.0,26.0,Stratigraphy,TransCover,34524481
24805,592,2182166,26.0,28.0,Stratigraphy,TransCover,34524482
24807,592,2182166,28.0,30.0,Stratigraphy,TransCover,34524483
24809,592,2182166,30.0,32.0,Stratigraphy,TransCover,34524484
24811,592,2182166,32.0,34.0,Stratigraphy,TransCover,34524485
24812,592,2182166,34.0,36.0,Stratigraphy,TransCover,34524486
24816,592,2182166,36.0,38.0,Stratigraphy,TransCover,34524487
24818,592,2182166,38.0,40.0,Stratigraphy,TransCover,34524488
24820,592,2182166,40.0,42.0,Stratigraphy,TransCover,34524489
24821,592,2182166,42.0,44.0,Stratigraphy,TransCover,34524490
24823,592,2182166,44.0,46.0,Stratigraphy,TransCover,34524491
24825,592,2182166,46.0,48.0,Stratigraphy,TransCover,34524492
24827,592,2182166,48.0,50.0,Stratigraphy,TransCover,34524493
24828,592,2182166,50.0,52.0,Stratigraphy,TransCover,34524494
24831,592,2182166,52.0,54.0,Stratigraphy,TransCover,34524495
24833,592,2182166,54.0,56.0,Stratigraphy,TransCover,34524496
24835,592,2182166,56.0,58.0,Stratigraphy,TransCover,34524497
24836,592,2182166,58.0,60.0,Stratigraphy,TransCover,34524498
24838,592,2182166,60.0,62.0,Stratigraphy,TransCover,34524499
24840,592,2182166,62.0,64.0,Stratigraphy,TransCover,34524500
24842,592,2182166,64.0,66.0,Stratigraphy,TransCover,34524501
24843,592,2182166,66.0,68.0,Stratigraphy,TransCover,34524502
24849,592,2182166,68.0,70.0,Stratigraphy,TransCover,34524503
24851,592,2182166,70.0,72.0,Stratigraphy,TransCover,34524504
24853,592,2182166,72.0,74.0,Stratigraphy,TransCover,34524505
24854,592,2182166,74.0,76.0,Stratigraphy,TransCover,34524506
24856,592,2182166,76.0,78.0,Stratigraphy,TransCover,34524507
24858,592,2182166,78.0,80.0,Stratigraphy,TransCover,34524508
24860,592,2182166,80.0,82.0,Stratigraphy,TransCover,34524509
24861,592,2182166,82.0,84.0,Stratigraphy,TransCover,34524510
24864,592,2182166,84.0,86.0,Stratigraphy,TransCover,34524511
24866,592,2182166,86.0,88.0,Stratigraphy,TransCover,34524512
24868,592,2182166,88.0,90.0,Stratigraphy,TransCover,34524513
24869,592,2182166,90.0,92.0,Stratigraphy,TransCover,34524514
24871,592,2182166,92.0,94.0,Stratigraphy,TransCover,34524515
24873,592,2182166,94.0,96.0,Stratigraphy,TransCover,34524516
24875,592,2182166,96.0,98.0,Stratigraphy,TransCover,34524517
24876,592,2182166,98.0,100.0,Stratigraphy,TransCover,34524518
24880,592,2182166,100.0,102.0,Stratigraphy,TransCover,34524519
24882,592,2182166,102.0,104.0,Stratigraphy,TransCover,34524520
24884,592,2182166,104.0,106.0,Stratigraphy,TransCover,34524521
24885,592,2182166,106.0,108.0,Stratigraphy,TransCover,34524522
24887,592,2182166,108.0,110.0,Stratigraphy,TransCover,34524523
24889,592,2182166,110.0,112.0,Stratigraphy,TransCover,34524524
24891,592,2182166,112.0,114.0,Stratigraphy,TransCover,34524525
24892,592,2182166,114.0,116.0,Stratigraphy,Mt Newman,34524526
24895,592,2182166,116.0,118.0,Stratigraphy,Mt Newman,34524527
24897,592,2182166,118.0,120.0,Stratigraphy,Mt Newman,34524528
24899,592,2182166,120.0,122.0,Stratigraphy,Mt Newman,34524529
24900,592,2182166,122.0,124.0,Stratigraphy,Mt Newman,34524530
24902,592,2182166,124.0,126.0,Stratigraphy,Mt Newman,34524531
24904,592,2182166,126.0,128.0,Stratigraphy,Mt Newman,34524532
24906,592,2182166,128.0,130.0,Stratigraphy,Mt Newman,34524533
24907,592,2182166,130.0,132.0,Stratigraphy,Mt Newman,34524534
24912,592,2182166,132.0,134.0,Stratigraphy,Mt Newman,34524535
24914,592,2182166,134.0,136.0,Stratigraphy,Mt Newman,34524536
24916,592,2182166,136.0,138.0,Stratigraphy,Mt Newman,34524537
24917,592,2182166,138.0,140.0,Stratigraphy,Mt Newman,34524538
24919,592,2182166,140.0,142.0,Stratigraphy,Mt Newman,34524539
24921,592,2182166,142.0,144.0,Stratigraphy,Mt Newman,34524540
24923,592,2182166,144.0,146.0,Stratigraphy,Mt Newman,34524541
24924,592,2182166,146.0,148.0,Stratigraphy,Mt Newman,34524542
24927,592,2182166,148.0,150.0,Stratigraphy,Mt Newman,34524543
24929,592,2182166,150.0,152.0,Stratigraphy,Mt Newman,34524544
24931,592,2182166,152.0,154.0,Stratigraphy,Mt Newman,34524545
24932,592,2182166,154.0,156.0,Stratigraphy,Mt Newman,34524546
24934,592,2182166,156.0,158.0,Stratigraphy,Mt Newman,34524547
24936,592,2182166,158.0,160.0,Stratigraphy,Mt Newman,34524548
24938,592,2182166,160.0,162.0,Stratigraphy,Mt Newman,34524549
24939,592,2182166,162.0,164.0,Stratigraphy,Mt Newman,34524550
24943,592,2182166,164.0,166.0,Stratigraphy,Mt Newman,34524551
24945,592,2182166,166.0,168.0,Stratigraphy,Mt Newman,34524552
24947,592,2182166,168.0,170.0,Stratigraphy,Mt Newman,34524553
24948,592,2182166,170.0,172.0,Stratigraphy,Mt Newman,34524554
24950,592,2182166,172.0,174.0,Stratigraphy,Mt Newman,34524555
24952,592,2182166,174.0,176.0,Stratigraphy,Mt Newman,34524556
24954,592,2182166,176.0,178.0,Stratigraphy,Mt Newman,34524557
24955,592,2182166,178.0,180.0,Stratigraphy,Mt Newman,34524558
24958,592,2182166,180.0,182.0,Stratigraphy,Mt Newman,34524559
24960,592,2182166,182.0,184.0,Stratigraphy,Mt Newman,34524560
24962,592,2182166,184.0,186.0,Stratigraphy,Mt Newman,34524561
24963,592,2182166,186.0,188.0,Stratigraphy,Mt Newman,34524562
