,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
22687,592,2182224,160.0,162.0,Stratigraphy,McLeod,34528778
22689,592,2182224,156.0,158.0,Stratigraphy,McLeod,34528776
22690,592,2182224,154.0,156.0,Stratigraphy,Mt Newman,34528775
22691,592,2182224,152.0,154.0,Stratigraphy,Mt Newman,34528774
22692,592,2182224,150.0,152.0,Stratigraphy,Mt Newman,34528773
22693,592,2182224,148.0,150.0,Stratigraphy,Mt Newman,34528772
22694,592,2182224,146.0,148.0,Stratigraphy,Mt Newman,34528771
22695,592,2182224,144.0,146.0,Stratigraphy,Mt Newman,34528770
22697,592,2182224,140.0,142.0,Stratigraphy,Mt Newman,34528768
22698,592,2182224,138.0,140.0,Stratigraphy,Mt Newman,34528767
22699,592,2182224,136.0,138.0,Stratigraphy,Mt Newman,34528766
22700,592,2182224,134.0,136.0,Stratigraphy,Mt Newman,34528765
22701,592,2182224,132.0,134.0,Stratigraphy,Mt Newman,34528764
22702,592,2182224,130.0,132.0,Stratigraphy,Mt Newman,34528763
22703,592,2182224,128.0,130.0,Stratigraphy,Mt Newman,34528762
22705,592,2182224,124.0,126.0,Stratigraphy,Mt Newman,34528760
22706,592,2182224,122.0,124.0,Stratigraphy,Mt Newman,34528759
22707,592,2182224,120.0,122.0,Stratigraphy,Mt Newman,34528758
22708,592,2182224,118.0,120.0,Stratigraphy,Mt Newman,34528757
22709,592,2182224,116.0,118.0,Stratigraphy,Mt Newman,34528756
22710,592,2182224,114.0,116.0,Stratigraphy,Mt Newman,34528755
22711,592,2182224,112.0,114.0,Stratigraphy,Mt Newman,34528754
22713,592,2182224,108.0,110.0,Stratigraphy,Mt Newman,34528752
22714,592,2182224,106.0,108.0,Stratigraphy,Mt Newman,34528751
22715,592,2182224,104.0,106.0,Stratigraphy,Mt Newman,34528750
22716,592,2182224,102.0,104.0,Stratigraphy,Mt Newman,34528749
22717,592,2182224,100.0,102.0,Stratigraphy,Mt Newman,34528748
22718,592,2182224,98.0,100.0,Stratigraphy,Mt Newman,34528747
22719,592,2182224,96.0,98.0,Stratigraphy,Mt Newman,34528746
22721,592,2182224,92.0,94.0,Stratigraphy,Mt Newman,34528744
22722,592,2182224,90.0,92.0,Stratigraphy,Mt Newman,34528743
22723,592,2182224,88.0,90.0,Stratigraphy,Mt Newman,34528742
22724,592,2182224,86.0,88.0,Stratigraphy,TransCover,34528741
22725,592,2182224,84.0,86.0,Stratigraphy,TransCover,34528740
22726,592,2182224,82.0,84.0,Stratigraphy,TransCover,34528739
22727,592,2182224,80.0,82.0,Stratigraphy,TransCover,34528738
22729,592,2182224,76.0,78.0,Stratigraphy,TransCover,34528736
22730,592,2182224,74.0,76.0,Stratigraphy,TransCover,34528735
22731,592,2182224,72.0,74.0,Stratigraphy,TransCover,34528734
22732,592,2182224,70.0,72.0,Stratigraphy,TransCover,34528733
22733,592,2182224,68.0,70.0,Stratigraphy,TransCover,34528732
22734,592,2182224,66.0,68.0,Stratigraphy,TransCover,34528731
22735,592,2182224,64.0,66.0,Stratigraphy,TransCover,34528730
22737,592,2182224,60.0,62.0,Stratigraphy,TransCover,34528728
22738,592,2182224,58.0,60.0,Stratigraphy,TransCover,34528727
22739,592,2182224,56.0,58.0,Stratigraphy,TransCover,34528726
22740,592,2182224,54.0,56.0,Stratigraphy,TransCover,34528725
22741,592,2182224,52.0,54.0,Stratigraphy,TransCover,34528724
22742,592,2182224,50.0,52.0,Stratigraphy,TransCover,34528723
22743,592,2182224,48.0,50.0,Stratigraphy,TransCover,34528722
22745,592,2182224,44.0,46.0,Stratigraphy,TransCover,34528720
22746,592,2182224,42.0,44.0,Stratigraphy,TransCover,34528719
22747,592,2182224,40.0,42.0,Stratigraphy,TransCover,34528718
22748,592,2182224,38.0,40.0,Stratigraphy,TransCover,34528717
22749,592,2182224,36.0,38.0,Stratigraphy,TransCover,34528716
22750,592,2182224,34.0,36.0,Stratigraphy,TransCover,34528715
22751,592,2182224,32.0,34.0,Stratigraphy,TransCover,34528714
22753,592,2182224,28.0,30.0,Stratigraphy,TransCover,34528712
22754,592,2182224,26.0,28.0,Stratigraphy,TransCover,34528711
22755,592,2182224,24.0,26.0,Stratigraphy,TransCover,34528710
22756,592,2182224,22.0,24.0,Stratigraphy,TransCover,34528709
22757,592,2182224,20.0,22.0,Stratigraphy,TransCover,34528708
22758,592,2182224,18.0,20.0,Stratigraphy,TransCover,34528707
22759,592,2182224,16.0,18.0,Stratigraphy,TransCover,34528706
22761,592,2182224,12.0,14.0,Stratigraphy,TransCover,34528704
22762,592,2182224,10.0,12.0,Stratigraphy,TransCover,34528703
22763,592,2182224,8.0,10.0,Stratigraphy,TransCover,34528702
22764,592,2182224,6.0,8.0,Stratigraphy,TransCover,34528701
22765,592,2182224,4.0,6.0,Stratigraphy,TransCover,34528700
22766,592,2182224,2.0,4.0,Stratigraphy,TransCover,34528699
22767,592,2182224,0.0,2.0,Stratigraphy,TransCover,34528698
24850,592,2182224,14.0,16.0,Stratigraphy,TransCover,34528705
24857,592,2182224,30.0,32.0,Stratigraphy,TransCover,34528713
24865,592,2182224,46.0,48.0,Stratigraphy,TransCover,34528721
24872,592,2182224,62.0,64.0,Stratigraphy,TransCover,34528729
24881,592,2182224,78.0,80.0,Stratigraphy,TransCover,34528737
24888,592,2182224,94.0,96.0,Stratigraphy,Mt Newman,34528745
24896,592,2182224,110.0,112.0,Stratigraphy,Mt Newman,34528753
24903,592,2182224,126.0,128.0,Stratigraphy,Mt Newman,34528761
24913,592,2182224,142.0,144.0,Stratigraphy,Mt Newman,34528769
24920,592,2182224,158.0,160.0,Stratigraphy,McLeod,34528777
52584,592,2182224,160.0,162.0,Stratigraphy,McLeod,34528778
52586,592,2182224,156.0,158.0,Stratigraphy,McLeod,34528776
52587,592,2182224,154.0,156.0,Stratigraphy,Mt Newman,34528775
52588,592,2182224,152.0,154.0,Stratigraphy,Mt Newman,34528774
52589,592,2182224,150.0,152.0,Stratigraphy,Mt Newman,34528773
52590,592,2182224,148.0,150.0,Stratigraphy,Mt Newman,34528772
52591,592,2182224,146.0,148.0,Stratigraphy,Mt Newman,34528771
52592,592,2182224,144.0,146.0,Stratigraphy,Mt Newman,34528770
52594,592,2182224,140.0,142.0,Stratigraphy,Mt Newman,34528768
52595,592,2182224,138.0,140.0,Stratigraphy,Mt Newman,34528767
52596,592,2182224,136.0,138.0,Stratigraphy,Mt Newman,34528766
52597,592,2182224,134.0,136.0,Stratigraphy,Mt Newman,34528765
52598,592,2182224,132.0,134.0,Stratigraphy,Mt Newman,34528764
52599,592,2182224,130.0,132.0,Stratigraphy,Mt Newman,34528763
52600,592,2182224,128.0,130.0,Stratigraphy,Mt Newman,34528762
52602,592,2182224,124.0,126.0,Stratigraphy,Mt Newman,34528760
52603,592,2182224,122.0,124.0,Stratigraphy,Mt Newman,34528759
52604,592,2182224,120.0,122.0,Stratigraphy,Mt Newman,34528758
52605,592,2182224,118.0,120.0,Stratigraphy,Mt Newman,34528757
52606,592,2182224,116.0,118.0,Stratigraphy,Mt Newman,34528756
52607,592,2182224,114.0,116.0,Stratigraphy,Mt Newman,34528755
52608,592,2182224,112.0,114.0,Stratigraphy,Mt Newman,34528754
52610,592,2182224,108.0,110.0,Stratigraphy,Mt Newman,34528752
52611,592,2182224,106.0,108.0,Stratigraphy,Mt Newman,34528751
52612,592,2182224,104.0,106.0,Stratigraphy,Mt Newman,34528750
52613,592,2182224,102.0,104.0,Stratigraphy,Mt Newman,34528749
52614,592,2182224,100.0,102.0,Stratigraphy,Mt Newman,34528748
52615,592,2182224,98.0,100.0,Stratigraphy,Mt Newman,34528747
52616,592,2182224,96.0,98.0,Stratigraphy,Mt Newman,34528746
52618,592,2182224,92.0,94.0,Stratigraphy,Mt Newman,34528744
52619,592,2182224,90.0,92.0,Stratigraphy,Mt Newman,34528743
52620,592,2182224,88.0,90.0,Stratigraphy,Mt Newman,34528742
52621,592,2182224,86.0,88.0,Stratigraphy,TransCover,34528741
52622,592,2182224,84.0,86.0,Stratigraphy,TransCover,34528740
52623,592,2182224,82.0,84.0,Stratigraphy,TransCover,34528739
52624,592,2182224,80.0,82.0,Stratigraphy,TransCover,34528738
52626,592,2182224,76.0,78.0,Stratigraphy,TransCover,34528736
52627,592,2182224,74.0,76.0,Stratigraphy,TransCover,34528735
52628,592,2182224,72.0,74.0,Stratigraphy,TransCover,34528734
52629,592,2182224,70.0,72.0,Stratigraphy,TransCover,34528733
52630,592,2182224,68.0,70.0,Stratigraphy,TransCover,34528732
52631,592,2182224,66.0,68.0,Stratigraphy,TransCover,34528731
52632,592,2182224,64.0,66.0,Stratigraphy,TransCover,34528730
