,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
24997,592,2181977,0.0,2.0,Stratigraphy,TransCover,34509212
25000,592,2181977,2.0,4.0,Stratigraphy,TransCover,34509213
25005,592,2181977,4.0,6.0,Stratigraphy,TransCover,34509214
25008,592,2181977,6.0,8.0,Stratigraphy,TransCover,34509215
25011,592,2181977,8.0,10.0,Stratigraphy,TransCover,34509216
25014,592,2181977,10.0,12.0,Stratigraphy,TransCover,34509217
25018,592,2181977,12.0,14.0,Stratigraphy,TransCover,34509218
25021,592,2181977,20.0,22.0,Stratigraphy,Mt Newman,34509222
25024,592,2181977,22.0,24.0,Stratigraphy,Mt Newman,34509223
25027,592,2181977,24.0,26.0,Stratigraphy,Mt Newman,34509224
25033,592,2181977,26.0,28.0,Stratigraphy,Mt Newman,34509225
25036,592,2181977,28.0,30.0,Stratigraphy,Mt Newman,34509226
25039,592,2181977,30.0,32.0,Stratigraphy,Mt Newman,34509227
25042,592,2181977,32.0,34.0,Stratigraphy,Mt Newman,34509228
25046,592,2181977,34.0,36.0,Stratigraphy,Mt Newman,34509229
25049,592,2181977,36.0,38.0,Stratigraphy,McLeod,34509230
25052,592,2181977,38.0,40.0,Stratigraphy,McLeod,34509231
25056,592,2181977,40.0,42.0,Stratigraphy,McLeod,34509232
25061,592,2181977,42.0,44.0,Stratigraphy,McLeod,34509233
25065,592,2181977,44.0,46.0,Stratigraphy,McLeod,34509234
25068,592,2181977,46.0,48.0,Stratigraphy,McLeod,34509235
25072,592,2181977,48.0,50.0,Stratigraphy,McLeod,34509236
25076,592,2181977,50.0,52.0,Stratigraphy,McLeod,34509237
25080,592,2181977,52.0,54.0,Stratigraphy,McLeod,34509238
25083,592,2181977,54.0,56.0,Stratigraphy,McLeod,34509239
25087,592,2181977,56.0,58.0,Stratigraphy,McLeod,34509240
25094,592,2181977,58.0,60.0,Stratigraphy,McLeod,34509241
25098,592,2181977,60.0,62.0,Stratigraphy,McLeod,34509242
25101,592,2181977,62.0,64.0,Stratigraphy,McLeod,34509243
25105,592,2181977,64.0,66.0,Stratigraphy,McLeod,34509244
25109,592,2181977,66.0,68.0,Stratigraphy,McLeod,34509245
25113,592,2181977,68.0,70.0,Stratigraphy,McLeod,34509246
25116,592,2181977,70.0,72.0,Stratigraphy,McLeod,34509247
54894,592,2181977,0.0,2.0,Stratigraphy,TransCover,34509212
54897,592,2181977,2.0,4.0,Stratigraphy,TransCover,34509213
54902,592,2181977,4.0,6.0,Stratigraphy,TransCover,34509214
54905,592,2181977,6.0,8.0,Stratigraphy,TransCover,34509215
54908,592,2181977,8.0,10.0,Stratigraphy,TransCover,34509216
54911,592,2181977,10.0,12.0,Stratigraphy,TransCover,34509217
54915,592,2181977,12.0,14.0,Stratigraphy,TransCover,34509218
54918,592,2181977,20.0,22.0,Stratigraphy,Mt Newman,34509222
54921,592,2181977,22.0,24.0,Stratigraphy,Mt Newman,34509223
54924,592,2181977,24.0,26.0,Stratigraphy,Mt Newman,34509224
54930,592,2181977,26.0,28.0,Stratigraphy,Mt Newman,34509225
54933,592,2181977,28.0,30.0,Stratigraphy,Mt Newman,34509226
54936,592,2181977,30.0,32.0,Stratigraphy,Mt Newman,34509227
54939,592,2181977,32.0,34.0,Stratigraphy,Mt Newman,34509228
54943,592,2181977,34.0,36.0,Stratigraphy,Mt Newman,34509229
54946,592,2181977,36.0,38.0,Stratigraphy,McLeod,34509230
54949,592,2181977,38.0,40.0,Stratigraphy,McLeod,34509231
54953,592,2181977,40.0,42.0,Stratigraphy,McLeod,34509232
54958,592,2181977,42.0,44.0,Stratigraphy,McLeod,34509233
54962,592,2181977,44.0,46.0,Stratigraphy,McLeod,34509234
54965,592,2181977,46.0,48.0,Stratigraphy,McLeod,34509235
54969,592,2181977,48.0,50.0,Stratigraphy,McLeod,34509236
54973,592,2181977,50.0,52.0,Stratigraphy,McLeod,34509237
54977,592,2181977,52.0,54.0,Stratigraphy,McLeod,34509238
54980,592,2181977,54.0,56.0,Stratigraphy,McLeod,34509239
54984,592,2181977,56.0,58.0,Stratigraphy,McLeod,34509240
54991,592,2181977,58.0,60.0,Stratigraphy,McLeod,34509241
54995,592,2181977,60.0,62.0,Stratigraphy,McLeod,34509242
54998,592,2181977,62.0,64.0,Stratigraphy,McLeod,34509243
55002,592,2181977,64.0,66.0,Stratigraphy,McLeod,34509244
55006,592,2181977,66.0,68.0,Stratigraphy,McLeod,34509245
55010,592,2181977,68.0,70.0,Stratigraphy,McLeod,34509246
55013,592,2181977,70.0,72.0,Stratigraphy,McLeod,34509247
