,Company_ID,CollarID,Fromdepth,Todepth,Comment,CET_Comment,Comment_Score,detailed_lithology,lithology_subgroup,lithology_group,Unnamed: 10,Lithologies,Scores
5376,592,2182249,48,50.0,White clays,mud,101,mud,sediment_clastic,sediment,,mud,101
5377,592,2182249,50,52.0,White clays,mud,101,mud,sediment_clastic,sediment,,mud,101
5378,592,2182249,52,54.0,White clays,mud,101,mud,sediment_clastic,sediment,,mud,101
5379,592,2182249,54,56.0,White clays,mud,101,mud,sediment_clastic,sediment,,mud,101
5380,592,2182249,56,58.0,White clays,mud,101,mud,sediment_clastic,sediment,,mud,101
5381,592,2182249,60,62.0,White clays,mud,101,mud,sediment_clastic,sediment,,mud,101
5382,592,2182249,64,66.0,Manganiferous clay,mud,101,mud,sediment_clastic,sediment,,mud,101
5383,592,2182249,66,68.0,Manganiferous clay,mud,101,mud,sediment_clastic,sediment,,mud,101
5384,592,2182249,68,70.0,Manganiferous clay,mud,101,mud,sediment_clastic,sediment,,mud,101
5385,592,2182249,70,72.0,Manganiferous clay,mud,101,mud,sediment_clastic,sediment,,mud,101
5386,592,2182249,72,74.0,Manganiferous clay,mud,101,mud,sediment_clastic,sediment,,mud,101
5387,592,2182249,74,76.0,Manganiferous clay,mud,101,mud,sediment_clastic,sediment,,mud,101
5388,592,2182249,76,78.0,Manganiferous clay,mud,101,mud,sediment_clastic,sediment,,mud,101
5389,592,2182249,78,80.0,Manganiferous clay,mud,101,mud,sediment_clastic,sediment,,mud,101
5390,592,2182249,80,82.0,Manganiferous clay,mud,101,mud,sediment_clastic,sediment,,mud,101
5391,592,2182249,82,84.0,Manganiferous clay,mud,101,mud,sediment_clastic,sediment,,mud,101
5392,592,2182249,96,98.0,?T. Dark RD-GY wkly-magnetic shale,mudstone,101,mudstone,clastic,sedimentary_rock,,mudstone,101
