,Company_ID,CollarID,Fromdepth,Todepth,Comment,CET_Comment,Comment_Score,detailed_lithology,lithology_subgroup,lithology_group,Unnamed: 10,Lithologies,Scores
2613,592,2182017,10,12.0,Biffy chert - could be insitu,chert,100,chert,siliceous,sedimentary_rock,,chert,100
2614,592,2182017,18,20.0,Weakly limonitic clay,mud,101,mud,sediment_clastic,sediment,,mud,101
2615,592,2182017,24,26.0,softer black shale,mudstone,101,mudstone,clastic,sedimentary_rock,,mudstone,101
2616,592,2182017,28,30.0,felsic volcanic - pumice like. Bees Gorge?,felsic,100,felsic,felsic,igneous_rock,,felsic,100
2617,592,2182017,40,42.0,Microbanded BIF,banded_iron_formation,101,banded_iron_formation,ore,mineralisation,,banded_iron_formation,101
2618,592,2182017,44,46.0,Microbanded BIF,banded_iron_formation,101,banded_iron_formation,ore,mineralisation,,banded_iron_formation,101
2619,592,2182017,54,56.0,Microbanded chert,chert,101,chert,siliceous,sedimentary_rock,,chert,101
2620,592,2182017,56,58.0,siliceous G - and chert,chert,101,chert,siliceous,sedimentary_rock,,"chert, siliceous_ooze","101, 72"
2621,592,2182017,64,66.0,Foliated shale - small frags ,mudstone,100,mudstone,clastic,sedimentary_rock,,mudstone,100
2622,592,2182017,74,76.0,Red shale - hematitic,mudstone,100,mudstone,clastic,sedimentary_rock,,mudstone,100
2623,592,2182017,76,78.0,Red shale - hematitic,mudstone,100,mudstone,clastic,sedimentary_rock,,mudstone,100
2624,592,2182017,78,80.0,Red shale - hematitic,mudstone,100,mudstone,clastic,sedimentary_rock,,mudstone,100
2625,592,2182017,80,82.0,Microbanded chert and foliated shale,mudstone,101,mudstone,clastic,sedimentary_rock,,"chert, mudstone","101, 101"
2626,592,2182017,88,90.0,Tuff? + Enrichment,tuff,100,tuff,volcaniclastic,igneous_rock,,tuff,100
2627,592,2182017,90,92.0,Tuff? + Enrichment,tuff,100,tuff,volcaniclastic,igneous_rock,,tuff,100
2628,592,2182017,92,94.0,Dolomite 30%,dolostone,100,dolostone,carbonate,sedimentary_rock,,dolostone,101
2629,592,2182017,96,98.0,crystalline dolomite,dolostone,101,dolostone,carbonate,sedimentary_rock,,dolostone,101
2630,592,2182017,98,100.0,crystalline dolomite,dolostone,101,dolostone,carbonate,sedimentary_rock,,dolostone,101
2631,592,2182017,100,102.0,crystalline dolomite,dolostone,101,dolostone,carbonate,sedimentary_rock,,dolostone,101
2632,592,2182017,104,106.0,crystalline dolomite,dolostone,101,dolostone,carbonate,sedimentary_rock,,dolostone,101
2633,592,2182017,106,108.0,crystalline dolomite,dolostone,101,dolostone,carbonate,sedimentary_rock,,dolostone,101
2634,592,2182017,108,110.0,crystalline dolomite,dolostone,101,dolostone,carbonate,sedimentary_rock,,dolostone,101
2635,592,2182017,110,112.0,crystalline dolomite,dolostone,101,dolostone,carbonate,sedimentary_rock,,dolostone,101
2636,592,2182017,112,114.0,crystalline dolomite,dolostone,101,dolostone,carbonate,sedimentary_rock,,dolostone,101
2637,592,2182017,114,116.0,crystalline dolomite,dolostone,101,dolostone,carbonate,sedimentary_rock,,dolostone,101
2638,592,2182017,116,118.0,crystalline dolomite,dolostone,101,dolostone,carbonate,sedimentary_rock,,dolostone,101
2639,592,2182017,118,120.0,Dolomite with F shale Carb Shale and pyrite,massive_sulphide,101,massive_sulphide,ore,mineralisation,,"dolostone, mudstone, massive_sulphide","101, 101, 101"
2640,592,2182017,120,122.0,carb shale and pyrite,massive_sulphide,101,massive_sulphide,ore,mineralisation,,"mudstone, massive_sulphide","101, 101"
2641,592,2182017,122,124.0,crystalline dolomite,dolostone,101,dolostone,carbonate,sedimentary_rock,,dolostone,101
2642,592,2182017,134,136.0,Mostly pyrite,massive_sulphide,101,massive_sulphide,ore,mineralisation,,massive_sulphide,101
2643,592,2182017,140,142.0,crystalline dolomite,dolostone,101,dolostone,carbonate,sedimentary_rock,,dolostone,101
2644,592,2182017,142,144.0,crystalline dolomite,dolostone,101,dolostone,carbonate,sedimentary_rock,,dolostone,101
2645,592,2182017,146,148.0,crystalline dolomite,dolostone,101,dolostone,carbonate,sedimentary_rock,,dolostone,101
2646,592,2182017,148,150.0,20% red shale,mudstone,101,mudstone,clastic,sedimentary_rock,,mudstone,101
2647,592,2182017,152,154.0,crystalline dolomite,dolostone,101,dolostone,carbonate,sedimentary_rock,,dolostone,101
2648,592,2182017,156,158.0,crystalline dolomite,dolostone,101,dolostone,carbonate,sedimentary_rock,,dolostone,101
2649,592,2182017,158,160.0,crystalline dolomite,dolostone,101,dolostone,carbonate,sedimentary_rock,,dolostone,101
