,Company_ID,CollarID,Fromdepth,Todepth,Comment,CET_Comment,Comment_Score,detailed_lithology,lithology_subgroup,lithology_group,Unnamed: 10,Lithologies,Scores
152,475,810340,0,20.0,Pale rdbn aeolian sands; SA-WR qtz grains; minor compt siltst; minor white silcrete; rare haem chips & v rare specular haem chips; w cemented sands,silcrete,100,silcrete,siliceous,sedimentary_rock,,"sand, silcrete, sand, grainstone, mudstone, phosphate_sediment","101, 101, 101, 63, 57, 44"
153,475,810340,20,30.0,Pink-white silcrete & str cemented SSA cryptocrystalline cement; rare cg SR qtz grains; rare fg siltst,silcrete,100,silcrete,siliceous,sedimentary_rock,,"silcrete, greenschist, grainstones","100, 56, 52"
154,475,810340,30,60.0,Clear yellow pink; orange fg qtz grains - incompetent sandst; rare cg SR qtz grains; 5-10% cryptocrystalline silcrete; rare fg SSL frags,silcrete,100,silcrete,siliceous,sedimentary_rock,,"silcrete, mud, grainstones, paragranofels, volcaniclastic_sandstone","101, 62, 52, 47, 40"
155,475,810340,120,185.0,Clear & minor frosted cgSR-SA qtz grains; goeth/clay staining on surface of qtz grains relict cement; minor hard haem chips; rare fg py aggs; haem is occ specular; haem abundance decr down interval,mud,100,mud,sediment_clastic,sediment,,"mud, grainstone, phosphate, dolomite_sediment, agglomerate, banded_iron_formation","100, 56, 56, 49, 46, 43"
156,475,810340,250,300.0,Clear & grey mcg SA-SR qtz grains; well-sorted; v rare frags with white & orange clays on surface; rare fg py aggs acting as cement; v rare silcrete frags; minor fg compt sandst frags,mud,100,mud,sediment_clastic,sediment,,"mud, silcrete, sandstone, foidolite, bituminous_coal, clastic_sedimentary_rock","100, 100, 53, 48, 45, 42"
157,475,810340,300,310.0,Clear SR-WR cg qtz grains - unconsolidated sandst; mod grey fg argillaceous mudst; rare fg siltst frags; occ qtz grain with yellow goethite clay cement staining,mud,100,mud,sediment_clastic,sediment,,"mud, grainstone, grainstone, tuffaceous_sedimentary_rock, tuffaceous_sedimentary_rock","100, 52, 52, 50, 45"
158,475,810340,370,420.0,Clear & frosted SR-WR mcg qtz grains; mod fg sand; mod fg white friable siltst frags; v rare glauconite grains; tr fg py aggs,sand,100,sand,sediment_clastic,sediment,,"sand, glaucophanite, grainstone, supratidal_deposit, bonded_aggregate","101, 56, 51, 48, 45"
159,475,810340,420,500.0,Mcg WR-SA clear qtz grains mod sorted; rare/trace fg py aggs; v rare glauconite grains; v rare SR shell frags; occ blue frosted qtz grains,shell,100,shell,natural_superficial_ground,surficial_rock,,"shell, glaucophanite, granodiorite, bonded_aggregate, dolostone","100, 56, 48, 47, 44"
160,475,810340,500,660.0,Clear & minor frosted mcg SA-SR qtz grains rare WR grains; mod sorted; tr thin coal beds; rare fg py aggs py acts as a cement; coal incr to 1% 610-620m; from 620-630m qtz is dominantly SA,coal,100,coal,organic_rich,sedimentary_rock,,"exotic_crystalline_igneous_rock, coal, coal, monzodiorite, dolomite_sediment, grainstone, agglomerate","101, 100, 100, 64, 52, 47, 43"
161,475,810340,660,675.0,Clear mg SA-SR qtz grains with 10% grey argillaceous clays,mud,101,mud,sediment_clastic,sediment,,"mud, bituminous_coal","101, 56"
162,475,810340,690,850.0,Fg grey shale; minor/mod argillaceous clays; weakly fissile; trending to massive SMD from 800m; tr amounts of siltstone 800-810m,mud,100,mud,sediment_clastic,sediment,,"mudstone, mud, mudstone, mud, fault, spilite","101, 101, 101, 67, 60, 57"
163,475,810340,850,880.0,Fg grey shale; v mk fabric; mg SR qtz grains; mod argillaceous clays; transition between SHL & SSA,mud,100,mud,sediment_clastic,sediment,,"mudstone, mud, phosphate_grainstone, ceramic, grainstones","101, 101, 58, 57, 54"
164,475,810340,880,930.0,Fmg SR-SA qtz grains; mod/minor argillaceous clays; rare granule of granitic composition; rare frag of fissile shale; calcte frag; tr fg PY agg; chips fizz strongly with acid,felsic,101,felsic,felsic,igneous_rock,,"mud, mudstone, felsic, lime_sediment, grainstone, bonded_aggregate, mafic_granulite, soil","101, 101, 101, 64, 52, 48, 46, 46"
165,475,810340,930,1000.0,Fg grey SHL with mod argillaceous clays; mg SR-SA qtz grains; minor orange qtz frags; rare fg PY aggs; qtz grains increas to 20% between 980-990m,mud,100,mud,sediment_clastic,sediment,,"mud, exotic_crystalline_igneous_rock, grainstones, kimberlite, grainstone, unclassified_rock, agglomerate","101, 101, 57, 56, 55, 48, 46"
166,475,810340,1000,1020.0,Fg pale grey argillaceous clays; ex-SMD; 5-30% Sa-SR qtz grains; tr fg PY aggs; str fizz with acid; occ v hard fg SSA frag,mud,100,mud,sediment_clastic,sediment,,"mud, felsic, grainstone, fault, bonded_aggregate, tuffaceous_sediment","101, 101, 63, 47, 45, 44"
167,475,810340,1020,1040.0,Fg SA-SR qtz grains; white wk carbonate cement - poorly consolidated; rare grey shale frags; minor fg grey muds; tr fg PY aggs,mudstone,100,mudstone,clastic,sedimentary_rock,,"mud, carbonate, mudstone, grainstone, bonded_aggregate","101, 100, 100, 55, 45"
168,475,810340,1040,1055.0,Fg grey mudstone; argillaceous mud; tr fg PY aggs,mud,100,mud,sediment_clastic,sediment,,"mudstone, mud, bonded_aggregate","101, 101, 45"
169,475,810340,1055,1070.0,Fg brown siltstone & grey mudstone; v wk fabric; str carbonate altn str fizz; rare cg qtz granule; rare fg PY aggs,mudstone,100,mudstone,clastic,sedimentary_rock,,"mudstone, carbonate, ceramic, gravel, agglomerate","101, 100, 57, 52, 46"
170,475,810340,1070,1090.0,Fg brown siltstone & mod amount fg WR qtz grains,mudstone,100,mudstone,clastic,sedimentary_rock,,mudstone,100
171,475,810340,1090,1200.0,Fg brown silitstone with minor grey mudstone; v rare SR qtz grains; minor fizzing; rare grey shale frags wk/mod fabric,mudstone,100,mudstone,clastic,sedimentary_rock,,"mudstone, mudstone, mudstone, rock_waste, grainstones","101, 100, 64, 57, 53"
172,475,810340,1200,1236.0,Fg grey dolomitic mudstone; minor fg friable shale beds wk fabric; up to 5% fg PY aggs,mudstone,100,mudstone,clastic,sedimentary_rock,,"mudstone, exotic_crystalline_igneous_rock, mudstone, bonded_aggregate","101, 101, 100, 42"
173,475,810340,1234,1241.5,PALE GREY GREEN CLAYSTONE; INTRACLASTIC BRECCIA - CLASTS RANGE FROM MM TO CM SCALE; RARE SANDY BEDS; MINOR CARBONATE VEINING,breccia,100,breccia,fault_rock,texture_structure,,"mudstone, breccia, carbonate, sand","101, 100, 100, 60"
174,475,810340,1241,1243.1,ORANGE-RED HAEMATITE-STAINED SANDSTONE BEDS IN GREY CLAYST; HAEM ALTN - EARLY AND OVERPRINTED BY LATER DOLOMITISATION/VEINING; MINOR CARBONATE VEINING; MINOR LOW GRADE ?COAL BEDS AT TOP & BOTTOM CONTACTS OF THIS UNIT,coal,100,coal,organic_rich,sedimentary_rock,,"contact, sandstone, carbonate, carbonatite_related_albitite","101, 100, 100, 36"
175,475,810340,1243,1260.1,ORANGE HAEMATITE ALTD SANDST BEDS IN GREEN/GREY MUDST; MOD CARBONATE VEINING - STR FIZZ; MICRO CARB VEIN NETWORK; OCC BARITE VEIN; INTRACLASTIC BRECCIA IN MUDST; RARE SPH ASSOCD WITH BARITE VN;,breccia,100,breccia,fault_rock,texture_structure,,"vein, carbonate, vein, breccia, iron_mudstone, lime_framestone","101, 100, 100, 100, 48, 47"
176,475,810340,1260,1261.6,DARK GREEN BLACK; SIMILAR TO ABOVE; HOWEVER ?LIM ALTN; NOT HAEM; MOD-STR CARB REPLACEMENT TEXTURES IN MUDST; COULD BE EX-WACKESTONE; ; MINOR FG DIS PY AT BASE OF INTERVAL,wackestone,100,wackestone,siliciclastic,sedimentary_rock,,"mudstone, coal, reef, mud, fault, carbonatite_related_albitite, carbonate_sediment","67, 67, 58, 55, 50, 45, 45"
177,475,810340,1261,1265.1,"PALE GREY-BROWN FG CLAYSTONE; FINELY BEDDED; SOFT SED DEFORMATION STRUCTURES; RARE FG DIS ""CLOUDS"" OF TYPE 2 YELLOW SPHALERITE & RARE TYPE 1 SPHALERITE",mudstone,100,mudstone,clastic,sedimentary_rock,,"mudstone, mud, till, chlorite_amphibolite","101, 67, 52, 39"
178,475,810340,1267,1288.5,INTERBEDDED VFG BROWN-GREY CLAYST & GREY MUDST; MINOR MG SANDSTONE BEDS - BUT RARE; RARE FG DIS TYPE 2 SPH;,sandstone,100,sandstone,clastic,sedimentary_rock,,"sandstone, lime_mudstone, framestone","100, 49, 47"
179,475,810340,1302,1339.4,WELL-DEV INTRACLASTIC BRECCIA IN MUDSTONE; PATCHES OF DARK ?KEROTINE/COAL INTERBEDDED WITH MUDSTONE WISPY & UP TO 20CM BEDS; MINOR TYPE 2 SPH MIN; MINOR BLADED BARITE CRYSTALS LATE,mudstone,101,mudstone,clastic,sedimentary_rock,,"mudstone, coal, mine_stone, intermediate","101, 100, 55, 53"
180,475,810340,1339,1341.1,WELL-DEV LAMINAR MUDSTONE; PALE GREY; MARKER UNIT AT TOP OF NITA FM; MOD FRACT WITH TYPE 2 SPH & BARITE AS FRACTURE FILL,fill,101,fill,artificial_man_made_ground,surficial_rock,,"mudstone, fill, wacke, dolostone","101, 101, 67, 52"
181,475,810340,1344,1345.0,MASSIVE BARITE VEIN WITH MINOR CG GA 1%,vein,100,vein,fillings,texture_structure,,vein,100
182,475,810340,1345,1347.8,INTERBEDDED MUDSTONE & KEROTINE BEDS AS SEEN IN CFMc; MOD FG DIS PY; LATE BLADED BARITE CRYSTALS; SOME BRECCIATION - ?FAULTED WEDGE OR INTERBEDDED WITH UPPER NITA?,mudstone,100,mudstone,clastic,sedimentary_rock,,"mudstone, intermediate, fault, disturbed_ground","100, 53, 42, 41"
183,475,810340,1348,1349.45,WHITE CG BLADED BARITE VEIN; MINOR-1% CG GALENA,vein,100,vein,fillings,texture_structure,,"vein, calcarenite","101, 50"
184,475,810340,1355,1359.9,MED BROWN WACKEST INTERBEDDED WITH SILTST/SANDST; MINOR HAEM ALTN OF SANDST; THEN BX; MOD-STR BARITE VEIN REPLACEMENT; BLADED BARITE VNS; MINOR CG GA IN BURROWS; MINOR DIS PY ASSOC WITH BX,vein,100,vein,fillings,texture_structure,,"vein, lime_sediment, lignite, marble, volcaniclastic_siltstone, laterite, asbestos","100, 57, 55, 52, 44, 44, 43"
185,475,810340,1365,1368.0,PALE BROWN CARB-DOL-ALTERED SILTST; MINOR LATE BARITE VEINS PARALLEL TO BEDDING; RARE CG GALENA ASSOCD WITH BARITE-VEINS,vein,101,vein,fillings,texture_structure,,"vein, lignite, dissogenite","100, 52, 44"
186,475,810340,1371,1385.6,PALE GREY LIMEST; LOW-MOD VUGHS; V RARE FG DIS GA; MINOR SUB-HORIZ FRACTS; OCC CG BLADED BARITE VEIN;,vein,101,vein,fillings,texture_structure,,"vein, cracks, mud_grade_limestone, lamprophyre, domestic/garden_refuse","101, 67, 57, 46, 42"
187,475,810340,1385,1393.6,PALE BROWN GREY LIMEST/WACKEST; MOD-STR BARITE ALTN - BLADED CRYSTALS FILL VUGHS & ALSO RARE WIDE VEINS TO 30CM; V WK DOLOMITIC ALTN; V RARE MG DIS GA,fill,100,fill,artificial_man_made_ground,surficial_rock,,"vein, dolostone, lime_wackestone, high_p/t_metamorphic_rock","101, 52, 49, 42"
