,Company_ID,CollarID,Fromdepth,Todepth,Comment,CET_Comment,Comment_Score,detailed_lithology,lithology_subgroup,lithology_group,Unnamed: 10,Lithologies,Scores
2813,592,2182029,2,4.0,Polymictic pebble and cobble colluvium in OB sandy matrix. Trace PS ,colluvium,100,colluvium,natural_superficial_ground,surficial_rock,,"colluvium, gravel","100, 92"
2814,592,2182029,4,6.0,Polymictic pebble and cobble colluvium in OB sandy matrix. Trace PS ,colluvium,100,colluvium,natural_superficial_ground,surficial_rock,,"colluvium, gravel","100, 92"
2815,592,2182029,10,12.0,Yellow chert chips,chert,100,chert,siliceous,sedimentary_rock,,chert,56
2816,592,2182029,20,22.0,Larger chips pebbles to 2cm of microbedded pale green siliceous chips-tuff?,tuff,101,tuff,volcaniclastic,igneous_rock,,"colluvium, chemical_deposit","51, 47"
2817,592,2182029,22,24.0,As above plus massive chert,chert,101,chert,siliceous,sedimentary_rock,,chert,101
2818,592,2182029,30,32.0,as above + YW S + chert,chert,101,chert,siliceous,sedimentary_rock,,chert,101
2819,592,2182029,32,34.0,as above + YW S + chert,chert,101,chert,siliceous,sedimentary_rock,,chert,101
2820,592,2182029,34,36.0,as above + YW S + chert,chert,101,chert,siliceous,sedimentary_rock,,chert,101
2821,592,2182029,36,38.0,as above + YW S + chert,chert,101,chert,siliceous,sedimentary_rock,,chert,101
2822,592,2182029,38,40.0,as above + YW S + chert,chert,101,chert,siliceous,sedimentary_rock,,chert,101
2823,592,2182029,40,42.0,as above + YW S + chert,chert,101,chert,siliceous,sedimentary_rock,,chert,101
2824,592,2182029,50,52.0,Multicoloured red green white YW cherts + minor S Pebbles to 3cm - broken? Conglom?,gravel,100,gravel,sediment_clastic,sediment,,"chert, conglomerate","100, 59"
2825,592,2182029,52,54.0,Multicoloured red green white YW cherts + minor S Pebbles to 3cm - broken? Conglom?,gravel,100,gravel,sediment_clastic,sediment,,"chert, conglomerate","100, 59"
2826,592,2182029,54,56.0,Multicoloured and gray chert lesser shale feox coating pebble cong?,mudstone,100,mudstone,clastic,sedimentary_rock,,"mudstone, soil","100, 67"
2827,592,2182029,56,58.0,Partially brecc gray chert with qtz.,chert,100,chert,siliceous,sedimentary_rock,,"chert, vein","101, 67"
2828,592,2182029,58,60.0,Gray chert qtz and rare sst frags,chert,100,chert,siliceous,sedimentary_rock,,"chert, paragranofels","100, 52"
2829,592,2182029,60,62.0,Mod to dk gray chert minor qtz,chert,100,chert,siliceous,sedimentary_rock,,"chert, mud","100, 67"
2830,592,2182029,62,64.0,Dk gray chert minor qtz,chert,100,chert,siliceous,sedimentary_rock,,chert,100
2831,592,2182029,64,66.0,Vein qtz gray banded chert lesser BIF and shale,mudstone,101,mudstone,clastic,sedimentary_rock,,"banded_iron_formation, mudstone","101, 101"
2832,592,2182029,66,68.0,Mix of partly ferrug shale lesser chert/BIF/qtz. Trace Mn,mudstone,100,mudstone,clastic,sedimentary_rock,,mudstone,100
2833,592,2182029,68,70.0,Ferrug chert some shale and BIF with trace Mn,mudstone,100,mudstone,clastic,sedimentary_rock,,"mudstone, banded_iron_formation, anthracite","101, 101, 67"
2834,592,2182029,70,72.0,Greenish microbanded chert shale minor BIF,banded_iron_formation,101,banded_iron_formation,ore,mineralisation,,banded_iron_formation,101
2835,592,2182029,72,74.0,Gray ferrug chert and cherty BIF,banded_iron_formation,101,banded_iron_formation,ore,mineralisation,,"chert, banded_iron_formation","101, 101"
2836,592,2182029,74,76.0,Dk gray to black cherts and cherty BIF,banded_iron_formation,101,banded_iron_formation,ore,mineralisation,,"chert, banded_iron_formation, wacke","101, 101, 50"
2837,592,2182029,76,78.0,Dk gray to black cherts and cherty BIF,banded_iron_formation,101,banded_iron_formation,ore,mineralisation,,"chert, banded_iron_formation, wacke","101, 101, 50"
2838,592,2182029,78,80.0,Dark BIF to biffy chert with 40% light brown shales,banded_iron_formation,100,banded_iron_formation,ore,mineralisation,,"banded_iron_formation, chert, mudstone","101, 101, 101"
2839,592,2182029,80,82.0,Dark BIF to biffy chert with 40% light brown shales,banded_iron_formation,100,banded_iron_formation,ore,mineralisation,,"banded_iron_formation, chert, mudstone","101, 101, 101"
2840,592,2182029,82,84.0,Dark BIF to biffy chert with 10% light brown shales,banded_iron_formation,100,banded_iron_formation,ore,mineralisation,,"banded_iron_formation, chert, mudstone","101, 101, 101"
