,Company_ID,CollarID,Fromdepth,Todepth,Comment,CET_Comment,Comment_Score,detailed_lithology,lithology_subgroup,lithology_group,Unnamed: 10,Lithologies,Scores
3201,592,2182063,38,40.0,Gritty clay,mud,101,mud,sediment_clastic,sediment,,mud,101
3202,592,2182063,42,44.0,This zone: white clay with RB silt,mud,101,mud,sediment_clastic,sediment,,"mud, mud","101, 101"
3203,592,2182063,66,68.0,Gritty clay,mud,101,mud,sediment_clastic,sediment,,mud,101
3204,592,2182063,82,84.0,Black ?mangan clay,mud,101,mud,sediment_clastic,sediment,,mud,101
3205,592,2182063,84,86.0,Black ?mangan clay,mud,101,mud,sediment_clastic,sediment,,mud,101
3206,592,2182063,86,88.0,Black ?mangan clay,mud,101,mud,sediment_clastic,sediment,,mud,101
3207,592,2182063,88,90.0,Black ?mangan clay,mud,101,mud,sediment_clastic,sediment,,mud,101
3208,592,2182063,90,92.0,Black ?mangan clay,mud,101,mud,sediment_clastic,sediment,,mud,101
3209,592,2182063,96,98.0,Black ?mangan/carbon clay,mud,101,mud,sediment_clastic,sediment,,mud,101
3210,592,2182063,98,100.0,Black ?mangan/carbon clay,mud,101,mud,sediment_clastic,sediment,,mud,101
3211,592,2182063,100,102.0,Black ?mangan/carbon clay,mud,101,mud,sediment_clastic,sediment,,mud,101
