,Company_ID,CollarID,Fromdepth,Todepth,Comment,CET_Comment,Comment_Score,detailed_lithology,lithology_subgroup,lithology_group,Unnamed: 10,Lithologies,Scores
288,475,1209855,747,757.3,pale grey shalerare cb veins. A 7cm breccia zone with Cb+Py infill occurs at 754.7m.Up to 4cm brown sandstone clasts occur sparsely tt interval.                                                                                                         ,breccia,100,breccia,fault_rock,texture_structure,,"breccia, sandstone, infilled_ground","100, 100, 57"
289,475,1209855,757,787.3,Finely interbedded pale grey siltstone and mudstone with common rounded lithic clasts up to 6cm tt dominantly fg light brown SA clasts with pyrite blebs. 15cm zones of cb vning occurs from 773.92m and 782.15m.                                        ,mudstone,100,mudstone,clastic,sedimentary_rock,,"mudstone, mudstone, exotic_crystalline_igneous_rock, massive_sulphide, mud, mylonite, bioclastic_sand","101, 101, 101, 100, 67, 54, 41"
290,475,1209855,787,802.85,pale grey siltstone as above with increasing fg pale brown SA beds up to 12cm. Common pyrite blebs tt ocassionally occurring as 1-2cm anastomosing cb-py vns sub// to c.a. Distinct cleavage at low angle to c.a.                                       ,mudstone,100,mudstone,clastic,sedimentary_rock,,"mudstone, massive_sulphide, hyaloclastite, mud, lignite","101, 100, 47, 40, 39"
291,475,1209855,802,803.25,shear zone. brkn shale.                                                                                                                                                                                                                                   ,mudstone,101,mudstone,clastic,sedimentary_rock,,mudstone,101
292,475,1209855,816,817.3,shear zone brkn shale.                                                                                                                                                                                                                                   ,mudstone,100,mudstone,clastic,sedimentary_rock,,mudstone,101
293,475,1209855,826,827.0,fg grey st interbedded with mg SA. A 4cm granite clast occurs at 826.65m.                                                                                                                                                                                 ,granite,100,granite,felsic_coarse_grained_crystalline,igneous_rock,,"granite, bonded_aggregate","100, 53"
294,475,1209855,833,833.92,shear zone brkn shale.                                                                                                                                                                                                                                   ,mudstone,100,mudstone,clastic,sedimentary_rock,,mudstone,101
295,475,1209855,845,845.65,intermediate zone: interbedded Grant Shale and Grant Sandstone.Common 1cm clasts both // to and x-cutting bedding. Beds are 5-10mm thick..                                                                                                                ,mudstone,100,mudstone,clastic,sedimentary_rock,,"mudstone, sandstone, cone, bituminous_coal","101, 100, 75, 46"
296,475,1209855,845,845.85,shear zone                                                                                                                                                                                                                                                ,shear_zone,90,shear_zone,breaks,texture_structure,,shear_zone,90
297,475,1209855,845,851.0,intermediate zone: interbedded Grant Shale and Grant Sandstone. Increasing clasts up to 2cm with depth.                                                                                                                                                 ,mudstone,100,mudstone,clastic,sedimentary_rock,,"mudstone, sandstone, cone, earth","101, 100, 75, 60"
298,475,1209855,851,853.55,intermediate zone: competent fmg grey SA interbedded with siltstone common 1mm cb vns // to bedding. Occassional clasts up to 3cm towards bottom of interval. 853.2 - 853.53 - small scale deformation within bedding.                                   ,mudstone,100,mudstone,clastic,sedimentary_rock,,"mudstone, bioclastic_sand, dolostone, till","100, 50, 44, 38"
299,475,1209855,853,853.76,shear zone                                                                                                                                                                                                                                                ,shear_zone,90,shear_zone,breaks,texture_structure,,shear_zone,90
300,475,1209855,853,878.2,GRANT SANDSTONE:competent mcg sandstone with common granite and lithic clasts up to 3cm tt. No distinct bedding - massive. Distinct increase in porosity from 862.2m.                                                                                     ,granite,100,granite,felsic_coarse_grained_crystalline,igneous_rock,,"sandstone, granite, pisolith, interglacial_lacustrine_deposits","101, 101, 64, 43"
301,475,1209855,878,880.45,pale grey/white fg sandstone interbedded with mg SA with distinct small-scale deformation - faulting folding. Laminated texture.                                                                                                                        ,sandstone,100,sandstone,clastic,sedimentary_rock,,"sandstone, fault, gossan","101, 100, 55"
302,475,1209855,880,882.0,competent mcg sandstone with common granite and lithic clasts up to 2cm tt. No distinct bedding - massive. Distinct increase in porosity from 862.2m.                                                                                                     ,granite,100,granite,felsic_coarse_grained_crystalline,igneous_rock,,"sandstone, granite, pisolith, interglacial_lacustrine_deposits","101, 101, 64, 43"
303,475,1209855,882,882.47,highly porous soft sandstone qz-dominant.                                                                                                                                                                                                               ,sandstone,100,sandstone,clastic,sedimentary_rock,,sandstone,101
304,475,1209855,882,884.5,competent mcg sandstone with common granite and lithic clasts up to 2cm tt. No distinct bedding - massive. Distinct increase in porosity from 862.2m.                                                                                                     ,granite,100,granite,felsic_coarse_grained_crystalline,igneous_rock,,"sandstone, granite, pisolith, interglacial_lacustrine_deposits","101, 101, 64, 43"
305,475,1209855,884,884.78,shear zone                                                                                                                                                                                                                                                ,shear_zone,90,shear_zone,breaks,texture_structure,,shear_zone,90
306,475,1209855,884,886.96,highly porous soft Grant Sandstone. Clasts up to 10cm.                                                                                                                                                                                                   ,sandstone,100,sandstone,clastic,sedimentary_rock,,sandstone,100
307,475,1209855,886,903.55,competent vcg sandstone clasts up to 8cm. Variation in porosity throughout. pervasive cb alteration between 893.35 - 895.3m.                                                                                                                             ,sandstone,100,sandstone,clastic,sedimentary_rock,,"sandstone, diorite","100, 39"
308,475,1209855,903,904.57,highly porous soft Grant Sandstone. qz-rich matrix.                                                                                                                                                                                                      ,sandstone,100,sandstone,clastic,sedimentary_rock,,sandstone,101
309,475,1209855,921,922.05,mg sandstone with white very soft clay dense spotting tt and deformed ST bedding throughout.                                                                                                                                                          ,sandstone,100,sandstone,clastic,sedimentary_rock,,"sandstone, mud, foid_bearing_anorthosite","101, 100, 40"
310,475,1209855,922,923.33,fg pale grey siltstone competent.                                                                                                                                                                                                                        ,mudstone,100,mudstone,clastic,sedimentary_rock,,mudstone,100
311,475,1209855,923,932.2,fg pale grey sandstone poorly sorted with clasts varying in size from 1-20mm. Competent interval.                                                                                                                                                       ,sandstone,100,sandstone,clastic,sedimentary_rock,,"sandstone, skarn","100, 45"
312,475,1209855,932,934.4,very cg porous sandstone highly broken in parts.Poorly sorted grading into...                                                                                                                                                                          ,sandstone,100,sandstone,clastic,sedimentary_rock,,sandstone,100
313,475,1209855,934,938.73,"polymict poorly sorted conglomerate clasts up to 100mm. Very sandy qz-rich porous matrix. Carbonate alteration common throughout: pervasive/patchy/veining. Sml ST intervals up to 10cm display ""polished"" sericite?? alteration.                   ",conglomerate,100,conglomerate,clastic,sedimentary_rock,,"conglomerate, carbonate, alkali_feldspar_granite","100, 100, 44"
314,475,1209855,938,939.2,laminated green mudstone grading into fg qz sandstone in last 10cm.Up to 3cm polymic pebbles tt some granitic. sericite is glassy/waxy - very shiny - due to intense pressure?                                                                           ,gravel,100,gravel,sediment_clastic,sediment,,"mudstone, sandstone, lamprophyre, basanitic_foidite","101, 100, 52, 38"
315,475,1209855,939,939.9,fracture zone:fissile siltstone very broken. Core loss of ~20cm.                                                                                                                                                                                         ,mudstone,100,mudstone,clastic,sedimentary_rock,,mudstone,100
316,475,1209855,939,940.82,interbedded siltstone and sandstone both pebbly up to 1cm. siltstone fissile. generally well rounded. Bedding is @ 45deg to c.a. but is shallower in places.                                                                                           ,mudstone,100,mudstone,clastic,sedimentary_rock,,"mudstone, sandstone, mudstone, mudstone","101, 100, 100, 64"
317,475,1209855,940,944.1,fissile pale green mudstone with up to 10cm fg qz SA interbeds. More competent St occurs at 942.53-943m. common pebbles up to 1cm generally well rounded. very rubbly for half of interval.                                                              ,gravel,100,gravel,sediment_clastic,sediment,,"mudstone, exotic_crystalline_igneous_rock, mylonite, fine_crystalline_sedimentary","101, 101, 39, 38"
318,475,1209855,989,991.85,finely bedded siltstone and sandstone with minor fissile mudstone. Very pebbly - pebbles of various roundness and size mostly up to 5cm but a large granite clasts occurs at 989.08-989.35 and a 13cm clast at 991.5m                                    ,granite,100,granite,felsic_coarse_grained_crystalline,igneous_rock,,"mudstone, sandstone, mudstone, granite, mud, cataclasite","101, 101, 100, 100, 80, 54"
319,475,1209855,991,993.2,conglomerate sandy porous poorly cementing matrix. interstitial and veined calcite cementing pebbles. very rubbly in parts.                                                                                                                             ,gravel,100,gravel,sediment_clastic,sediment,,"conglomerate, lime_microsparstone","100, 43"
320,475,1209855,993,997.3,pebbly mg sa grainsize refers to dominant makeup of rock. pebbles up to 7cm variable in roundness and genesis. Common soft sed deformation tt. 2 x fractures at v. low < to c.a.                                                                        ,gravel,100,gravel,sediment_clastic,sediment,,"marble, colluvium, raised_bog_peat, till, mud","52, 48, 41, 40, 40"
321,475,1209855,997,997.35,hard med grey silt/mudstone frags within sandy rubble.                                                                                                                                                                                                   ,mud,100,mud,sediment_clastic,sediment,,mud,100
