,Company_ID,CollarID,Fromdepth,Todepth,Comment,CET_Comment,Comment_Score,detailed_lithology,lithology_subgroup,lithology_group,Unnamed: 10,Lithologies,Scores
4656,592,2182179,36,38.0,White clays,mud,101,mud,sediment_clastic,sediment,,mud,101
4657,592,2182179,38,40.0,White clays,mud,101,mud,sediment_clastic,sediment,,mud,101
4658,592,2182179,40,42.0,White clays,mud,101,mud,sediment_clastic,sediment,,mud,101
4659,592,2182179,42,44.0,White clays,mud,101,mud,sediment_clastic,sediment,,mud,101
4660,592,2182179,44,46.0,White clays,mud,101,mud,sediment_clastic,sediment,,mud,101
4661,592,2182179,46,48.0,White clays,mud,101,mud,sediment_clastic,sediment,,mud,101
4662,592,2182179,48,50.0,White clays,mud,101,mud,sediment_clastic,sediment,,mud,101
4663,592,2182179,50,52.0,White clays,mud,101,mud,sediment_clastic,sediment,,mud,101
4664,592,2182179,52,54.0,White clays,mud,101,mud,sediment_clastic,sediment,,mud,101
4665,592,2182179,54,56.0,White clays,mud,101,mud,sediment_clastic,sediment,,mud,101
4666,592,2182179,56,58.0,White clays,mud,101,mud,sediment_clastic,sediment,,mud,101
4667,592,2182179,58,60.0,White clays,mud,101,mud,sediment_clastic,sediment,,mud,101
4668,592,2182179,60,62.0,White clays,mud,101,mud,sediment_clastic,sediment,,mud,101
4669,592,2182179,62,64.0,White clays,mud,101,mud,sediment_clastic,sediment,,mud,101
4670,592,2182179,64,66.0,White clays,mud,101,mud,sediment_clastic,sediment,,mud,101
4671,592,2182179,66,68.0,White clays,mud,101,mud,sediment_clastic,sediment,,mud,101
4672,592,2182179,68,70.0,White clays,mud,101,mud,sediment_clastic,sediment,,mud,101
4673,592,2182179,70,72.0,White clays,mud,101,mud,sediment_clastic,sediment,,mud,101
4674,592,2182179,72,74.0,White clays,mud,101,mud,sediment_clastic,sediment,,mud,101
4675,592,2182179,74,76.0,White clays,mud,101,mud,sediment_clastic,sediment,,mud,101
4676,592,2182179,76,78.0,White clays,mud,101,mud,sediment_clastic,sediment,,mud,101
4677,592,2182179,78,80.0,Q silt and fine sands in clay,mud,101,mud,sediment_clastic,sediment,,"mud, mud","101, 101"
4678,592,2182179,80,82.0,Q silt and fine sands in clay,mud,101,mud,sediment_clastic,sediment,,"mud, mud","101, 101"
4679,592,2182179,82,84.0,Q silt and fine sands in clay,mud,101,mud,sediment_clastic,sediment,,"mud, mud","101, 101"
